
ec:8c:a2:88:a9:37,,36,-81.0,690.8153989055744,35.20776621667453,32.103254567862166,2017-12-03 08:37:55
a2:6c:ac:a0:60:4d,incentive2,1,-72.0,690.103691995055,35.20954822582623,32.104392913260085,2017-12-03 08:57:50
1c:b9:c4:14:2b:c8,Ariel_University,6,-69.0,702.3224145613265,35.211127308230964,32.1050169403993,2017-12-03 08:47:50
b2:6c:ac:9f:fb:1f,iagree,1,-69.0,695.4591440350571,35.20974686570655,32.10460470197165,2017-12-03 08:50:00
ec:8c:a2:08:a9:3c,Ariel_University,36,-75.0,691.0835484362619,35.20767327460506,32.10294522725105,2017-12-03 08:37:39
1c:b9:c4:14:2f:68,Ariel_University,6,-67.0,697.5388366473469,35.208796834764435,32.10271363455412,2017-12-03 08:41:34
1c:b9:c4:16:05:7c,Ariel_University,36,-89.0,709.286723342631,35.21070178146638,32.10486876142233,2017-12-03 08:53:41
1c:b9:c4:94:2b:d7,,36,-78.0,697.3514191595569,35.20926738007158,32.102278046502754,2017-12-03 08:41:40
00:1d:aa:81:d8:3c,KCG-ADSL,3,-64.0,703.7357989539665,35.209783323477055,32.10285315496636,2017-12-03 08:55:02
1c:b9:c4:95:43:e7,,36,-90.0,691.3292746776632,35.20958210879809,32.10199115789806,2017-12-03 08:41:50
a2:6c:ac:a0:60:55,incentive2,36,-82.0,704.3331469531614,35.20969930203204,32.104568792116325,2017-12-03 08:45:16
b2:6c:ac:9f:fb:27,iagree,36,-89.0,690.7435731036957,35.20928224839672,32.10489300606392,2017-12-03 08:38:52
ec:8c:a2:08:92:48,Ariel_University,6,-85.0,689.6670161410832,35.20792963641949,32.10461272357625,2017-12-03 08:38:25
1c:b9:c4:15:23:5c,Ariel_University,36,-91.0,693.2106002961864,35.20894493919268,32.104079300627305,2017-12-03 08:41:10
58:70:c6:fb:96:30,YICarCam_fb9630,5,-88.0,687.0,35.21000489,32.10473133,2017-12-03 08:49:58
1c:b9:c4:16:e5:ac,Ariel_University,36,-88.0,696.9845369879256,35.20981182556972,32.10360554777893,2017-12-03 08:42:17
ec:8c:a2:08:79:88,Ariel_University,1,-88.0,688.9904963388942,35.210993687799785,32.10493454942741,2017-12-03 08:45:01
1c:b9:c4:15:43:e8,Ariel_University,1,-75.0,700.5464770046951,35.20907080925338,32.10240543849414,2017-12-03 08:46:19
1c:b9:c4:14:2b:d8,Ariel_University,1,-63.0,693.5101064857049,35.20935115233506,32.10239321521823,2017-12-03 08:46:09
ec:8c:a2:08:92:4c,Ariel_University,36,-88.0,689.6670161410832,35.20792963641949,32.10461272357625,2017-12-03 08:38:25
c8:be:19:07:77:b9,Bezeq-N_0777b8,11,-88.0,704.7212452331758,35.21082446017363,32.10413712623305,2017-12-03 08:51:42
1c:b9:c4:94:2b:c7,,36,-80.0,700.7822284453173,35.21103245039248,32.1050271314145,2017-12-03 08:40:37
8c:0c:90:6f:36:58,,1,-74.0,702.0194581996561,35.20989545907705,32.10469679843252,2017-12-03 08:40:55
8c:0c:90:2f:36:58,Ariel_University,1,-71.0,701.0490266501246,35.21001197689166,32.10477172181257,2017-12-03 08:40:52
90:6c:ac:a0:3d:eb,Guest,3,-73.0,699.731408946394,35.20922846375579,32.103635443118556,2017-12-03 08:54:05
1c:b9:c4:15:1c:bc,Ariel_University,36,-90.0,713.0579802632583,35.209780212663475,32.103388164157224,2017-12-03 08:46:43
00:27:19:13:fc:a4,KCG_20,11,-85.0,694.5187617004623,35.211813446554004,32.10520095441039,2017-12-03 08:47:21
24:79:2a:2b:02:78,Ariel_University,6,-80.0,708.0,35.21016707,32.10381301,2017-12-03 09:06:35
1c:b9:c4:94:2f:67,,36,-84.0,707.5299710413922,35.20878314332855,32.10293474085022,2017-12-03 08:50:36
d0:bf:9c:db:31:30,HP-Print-30-Officejet 7610,6,-73.0,695.9864142676977,35.2098436761803,32.10465458359187,2017-12-03 08:49:58
ec:8c:a2:09:93:b8,Ariel_University,11,-90.0,690.9460551220589,35.20769754582129,32.10297429619621,2017-12-03 08:37:45
24:79:2a:2b:34:e8,Ariel_University,1,-90.0,693.5785828198289,35.21145722461369,32.10507123327566,2017-12-03 08:40:16
1c:b9:c4:95:23:57,,36,-92.0,693.2106002961864,35.20894493919268,32.104079300627305,2017-12-03 08:41:10
1c:b9:c4:96:05:77,,36,-90.0,697.4311692397619,35.211247446727874,32.10490479074945,2017-12-03 08:42:59
1c:b9:c4:16:05:78,Ariel_University,6,-78.0,700.7059114657255,35.21030982044927,32.10471077404331,2017-12-03 08:44:42
1c:b9:c4:15:23:58,Ariel_University,6,-78.0,689.9727887118731,35.209126850618865,32.1040524684407,2017-12-03 08:45:28
3c:52:82:ef:d4:56,DIRECT-55-HP DeskJet 3630 series,6,-73.0,694.1649424257095,35.2092902710175,32.10218764306504,2017-12-03 08:46:09
e4:95:6e:40:87:1a,OOP_course,1,-20.0,701.0,35.2096084,32.10300921,2017-12-03 09:01:13
1c:b9:c4:16:f1:48,Ariel_University,1,-73.0,693.8738864635395,35.209224656135646,32.10225788704907,2017-12-03 08:50:44
3c:52:82:ef:d4:52,DIRECT-51-HP DeskJet 3630 series,6,-72.0,700.2261390612397,35.20990817770251,32.10360702437693,2017-12-03 08:42:14
90:6c:ac:a0:7b:4d,EVE,11,-64.0,687.6462581958652,35.20992442658789,32.10468953613204,2017-12-03 08:49:55
1c:b9:c4:96:cd:17,,36,-89.0,691.5885470680463,35.21192983211315,32.105448644069995,2017-12-03 08:39:34
1c:b9:c4:96:f1:47,,36,-83.0,703.3361961164649,35.20926006509077,32.10215532094677,2017-12-03 08:50:49
00:11:6b:11:7e:0c,yosh,1,-87.0,693.7375363950923,35.210827116172304,32.10471088647362,2017-12-03 08:55:45
70:5a:0f:57:04:17,DIRECT-B1-HP DeskJet 3830 series,11,-84.0,687.0,35.21005988,32.10474846,2017-12-03 08:45:10
8c:0c:90:2e:16:88,Ariel_University,11,-78.0,700.1139500228709,35.209562524363626,32.10372667320466,2017-12-03 08:47:06
24:79:2a:2b:24:98,Ariel_University,1,-81.0,694.7682635009743,35.21062416797126,32.104250810070795,2017-12-03 08:47:09
00:27:22:f3:bb:3a,,6,-86.0,690.5795129917332,35.20781291804855,32.10353355128237,2017-12-03 08:38:10
1c:b9:c4:14:30:3c,Ariel_University,44,-80.0,701.7019225009692,35.20969269755819,32.10298530383412,2017-12-03 08:42:05
84:c9:b2:4a:e7:87,dlink,2,-86.0,689.9496964638441,35.20788087493433,32.1044140461797,2017-12-03 08:38:22
00:8c:54:90:ce:d1,victoria,11,-89.0,695.5775665899107,35.2073387273908,32.10251743683182,2017-12-03 08:37:24
1c:b9:c4:16:cd:18,IT-MNG,1,-75.0,690.460869314654,35.21206399289527,32.105760148875554,2017-12-03 08:39:25
1c:b9:c4:15:25:4c,Ariel_University,44,-87.0,687.0,35.21005988,32.10474846,2017-12-03 08:45:10
f8:e7:1e:33:87:3c,Police_Shomron ,36,-86.0,690.5323471428377,35.21207187967583,32.10578181130056,2017-12-03 08:39:28
1c:b9:c4:15:3a:28,Ariel_University,1,-87.0,691.5885470680463,35.21192983211315,32.105448644069995,2017-12-03 08:39:34
00:25:86:cc:00:f8,AUC_54_R,5,-74.0,693.5284770660688,35.20818644933492,32.10365113349193,2017-12-03 08:37:10
24:79:2a:2b:24:9c,Ariel_University,36,-87.0,697.5076283965512,35.21056380796895,32.104065424799884,2017-12-03 08:42:32
1c:b9:c4:94:36:f7,,36,-89.0,697.9876832678715,35.211189336085184,32.10421174650141,2017-12-03 08:42:41
8c:0c:90:af:76:53,,6,-90.0,692.3377115782242,35.21178480914369,32.105210120790346,2017-12-03 08:39:49
34:0b:01:19:21:42,afikim-wifi,7,-91.0,699.287760530489,35.20726399020641,32.10253330333696,2017-12-03 08:37:10
1c:b9:c4:15:25:48,Ariel_University,1,-72.0,701.792347634516,35.209915031396164,32.10469337282263,2017-12-03 08:50:00
1c:b9:c4:16:f1:5c,Ariel_University,52,-77.0,703.941478824367,35.20975755219821,32.1033105561659,2017-12-03 08:51:21
1c:b9:c4:16:f1:58,Ariel_University,6,-72.0,701.2633120860185,35.20995092953096,32.10334570749863,2017-12-03 08:47:06
1c:b9:c4:15:3a:38,Ariel_University,11,-74.0,699.432782043891,35.20951543418148,32.10203099274982,2017-12-03 08:50:52
48:ee:0c:3e:86:dd,tachlit3,7,-85.0,689.4879837201058,35.208836763486595,32.102383542734515,2017-12-03 08:41:40
24:79:2a:2b:34:a8,Ariel_University,11,-92.0,692.0554072332519,35.21187487697705,32.105338150765675,2017-12-03 08:39:37
24:c9:a1:36:52:d8,Ariel_University,1,-90.0,726.1049342872047,35.210123150849206,32.10481856308317,2017-12-03 08:53:41
f8:e9:03:12:ef:3b,ShapeDo,6,-67.0,689.4143706947036,35.20959198198432,32.10477209848867,2017-12-03 08:38:52
f8:e9:03:12:ef:3c,ShapeDo-5GHz,60,-75.0,689.8684136221324,35.209679316065845,32.10456801210062,2017-12-03 08:40:58
1c:b9:c4:14:36:f8,Ariel_University,6,-78.0,694.6482809964774,35.211279570886184,32.104519883098945,2017-12-03 08:40:34
1c:b9:c4:96:f1:57,,52,-82.0,703.9055825038959,35.20974024367279,32.103260452095796,2017-12-03 08:51:21
1c:b9:c4:16:cd:1c,Ariel_University,36,-88.0,690.5323471428377,35.21207187967583,32.10578181130056,2017-12-03 08:39:28
00:1a:dd:f4:ef:c4,,1,-87.0,688.8993666020681,35.21138726608906,32.10614939016676,2017-12-03 08:39:13
1c:b9:c4:95:3a:37,,44,-87.0,690.6637923310731,35.209305441513706,32.10204840896786,2017-12-03 08:41:47
00:1a:dd:f4:ef:c5,Afikim_Wifi,1,-81.0,688.7624378298848,35.21106968179408,32.106089276564596,2017-12-03 08:39:10
cc:fa:00:ae:93:46,bezek freeee,6,-86.0,692.0341048029707,35.20757686137406,32.10263460161589,2017-12-03 08:37:36
c0:4a:00:71:ee:ee,Onicom,9,-81.0,699.2249391711212,35.209807180370774,32.103488096295486,2017-12-03 08:42:17
00:27:22:f3:bb:2b,,6,-85.0,705.4863232281272,35.20942539110444,32.10405974104211,2017-12-03 08:54:02
70:5a:0f:57:42:43,DIRECT-42-HP DeskJet 3830 series,11,-75.0,687.0,35.20959776,32.10447804,2017-12-03 08:45:19
1c:b9:c4:16:f1:4c,Ariel_University,36,-84.0,689.2517761973078,35.209089103693636,32.10214478667037,2017-12-03 08:41:44
90:6c:ac:a0:7b:55,EVE,52,-73.0,721.9074685803262,35.209799109729424,32.10465583147739,2017-12-03 08:53:47
1c:b9:c4:15:3a:2c,Ariel_University,36,-92.0,692.0554072332519,35.21187487697705,32.105338150765675,2017-12-03 08:39:37
c0:bd:d1:d5:8c:55,AndroidAP,6,-80.0,696.5,35.20921578,32.10312597,2017-12-03 08:58:43
b2:6c:ac:a0:7b:4d,magneto,11,-63.0,694.9662566501792,35.20999833380823,32.10473212586949,2017-12-03 08:49:55
1c:b9:c4:95:ec:37,,36,-79.0,699.3847452618824,35.20967767182609,32.10298166965829,2017-12-03 08:42:08
1c:b9:c4:14:2c:3c,Ariel_University,52,-80.0,697.5563349291165,35.20997310176065,32.10305139380857,2017-12-03 08:51:09
1c:b9:c4:16:ee:9c,Ariel_University,36,-85.0,696.4473308693133,35.20992068942939,32.10259716125353,2017-12-03 09:08:45
ec:8c:a2:26:d2:c8,Ariel_University,11,-90.0,690.5715158623818,35.20888730350134,32.10463137629941,2017-12-03 08:38:28
1c:b9:c4:15:34:b8,Ariel_University,6,-92.0,692.7030958914264,35.21025667401684,32.10493191549645,2017-12-03 08:40:49
24:79:2a:ac:5b:d7,,36,-82.0,719.6999289639562,35.20944049214144,32.10444130085198,2017-12-03 08:45:24
1c:b9:c4:14:30:08,Ariel_University,1,-81.0,697.5475606772844,35.21068038303641,32.10501114734997,2017-12-03 08:44:55
ec:8c:a2:88:7b:87,,40,-76.0,690.2937519226789,35.207895366225024,32.10392178055328,2017-12-03 08:38:28
ec:8c:a2:09:0c:cc,Ariel_University,44,-80.0,690.8382411765818,35.2077603995489,32.10321891949164,2017-12-03 08:37:52
58:70:c6:fb:68:7a,YICarCam_fb687a,5,-88.0,692.9954485022049,35.20927746779735,32.104362677361316,2017-12-03 08:41:04
1c:b9:c4:15:fd:e8,IT-MNG,11,-82.0,691.3431389455745,35.21169309934411,32.10534576509134,2017-12-03 08:44:52
34:8f:27:20:89:b8,Ariel_University,6,-78.0,691.4550620666852,35.20916332284545,32.10404173917296,2017-12-03 08:41:01
1c:b9:c4:16:ee:98,Ariel_University,6,-73.0,693.9243746625878,35.21021632809159,32.103227494798446,2017-12-03 08:51:08
1c:b9:c4:15:ed:b8,IT-MNG,1,-82.0,700.4082398392861,35.20975078092387,32.10336183777687,2017-12-03 08:42:14
00:1a:dd:f4:ef:04,PEPWAVE_9481,1,-76.0,688.6825017110157,35.21055153552892,32.105962572338896,2017-12-03 08:39:13
1c:b9:c4:15:fd:ec,Ariel_University,40,-76.0,691.9964341016355,35.2118598855837,32.10533711925973,2017-12-03 08:39:34
1c:b9:c4:12:7c:c8,Ariel_University,11,-65.0,698.132153165206,35.20874755297561,32.10318312153525,2017-12-03 08:45:45
1c:b9:c4:95:fd:47,,36,-87.0,705.7432982997963,35.20938172918558,32.1037295356692,2017-12-03 08:54:05
1c:b9:c4:15:36:9c,Ariel_University,36,-82.0,703.6200349313401,35.2112199723324,32.105191757257465,2017-12-03 08:39:34
b2:6c:ac:a0:7b:55,magneto,52,-73.0,708.5120395177382,35.209813646365646,32.10467817424046,2017-12-03 08:40:55
a2:6c:ac:a0:18:29,artsim,6,-75.0,689.7993843417348,35.20929375541751,32.103666322911735,2017-12-03 08:45:22
1c:b9:c4:14:2b:88,Ariel_University,11,-72.0,698.4074362218546,35.209957705617036,32.10334261204882,2017-12-03 08:51:45
1c:b9:c4:12:90:b8,Ariel_University,11,-74.0,701.938763283568,35.20879731562317,32.10297746909525,2017-12-03 08:41:28
fc:3f:db:9c:36:3d,DIRECT-5C-HP DeskJet 3630 series,6,-79.0,700.4320999806323,35.20947285980674,32.10206173176159,2017-12-03 08:46:13
1c:b9:c4:14:62:4c,Ariel_University,36,-74.0,692.8918490649098,35.209608501213296,32.10457102888188,2017-12-03 08:40:58
1c:b9:c4:16:cd:68,Ariel_University,11,-86.0,689.9496964638441,35.20788087493433,32.1044140461797,2017-12-03 08:38:22
b0:48:7a:a1:80:8c,Knoch,4,-86.0,698.9056862429085,35.20734901460898,32.10251814263996,2017-12-03 08:37:15
a0:ab:1b:60:b4:ca,036518749,8,-79.0,691.9385187686761,35.20917581062308,32.10231850821487,2017-12-03 08:41:37
1c:b9:c4:95:44:87,,36,-86.0,699.6870730661486,35.21122999135554,32.104750634791365,2017-12-03 08:40:40
1c:b9:c4:15:3d:58,Ariel_University,11,-69.0,696.2765809150901,35.20952677344789,32.10203000020258,2017-12-03 08:46:15
1c:b9:c4:14:30:0c,Ariel_University,36,-85.0,692.6868607099875,35.21071549460977,32.10506214894986,2017-12-03 08:40:43
1c:b9:c4:95:1e:67,,36,-89.0,712.9572535195944,35.21002970756891,32.10263051540787,2017-12-03 08:46:31
10:be:f5:39:8f:f2,LARISA,3,-86.0,698.9056862429085,35.20734901460898,32.10251814263996,2017-12-03 08:37:15
1c:b9:c4:12:90:bc,Ariel_University,40,-77.0,694.5728240517268,35.208912290312036,32.10318778812615,2017-12-03 08:41:25
ec:8c:a2:08:79:a8,Ariel_University,6,-74.0,693.515546031181,35.21075809840327,32.104697508718836,2017-12-03 08:40:34
e8:94:f6:d5:98:86,TP-LINK_D59886,9,-94.0,692.0,35.21001902,32.10225656,2017-12-03 08:46:27
ec:8c:a2:88:78:37,,40,-90.0,690.7687922307229,35.20778662747971,32.103323385092075,2017-12-03 08:37:58
1c:b9:c4:16:11:a8,Ariel_University,1,-76.0,695.5259023499532,35.20909431780463,32.102449821655654,2017-12-03 08:46:21
1c:b9:c4:96:1d:77,,44,-85.0,710.364346402885,35.20885655710274,32.10377001820289,2017-12-03 08:50:20
1c:b9:c4:15:36:98,Ariel_University,1,-81.0,700.3504652541378,35.21116457683499,32.105151145554075,2017-12-03 08:40:43
1c:b9:c4:14:2b:8c,Ariel_University,44,-90.0,713.0579802632583,35.209780212663475,32.103388164157224,2017-12-03 08:46:43
14:ae:db:3a:64:05,tanya,1,-86.0,700.1622738859833,35.20734570155965,32.102528187003614,2017-12-03 08:37:13
ec:8c:a2:08:78:cc,Ariel_University,48,-74.0,709.3871693037955,35.20905902154404,32.10325834369087,2017-12-03 08:58:28
1c:b9:c4:15:3d:5c,Ariel_University,36,-82.0,690.6407658565206,35.209569911503216,32.101993215281134,2017-12-03 08:41:50
00:1a:dd:f5:06:a4,,13,-83.0,688.6045855255679,35.21038076777716,32.10593532045871,2017-12-03 08:39:04
24:79:2a:2b:bd:8c,Ariel_University,44,-83.0,703.0223738791422,35.21009379786531,32.10379299376427,2017-12-03 08:42:20
00:1a:dd:f5:06:a5,Afikim_Wifi,13,-84.0,688.6045855255679,35.21038076777716,32.10593532045871,2017-12-03 08:39:04
00:1a:dd:f5:e9:25,Afikim-73925,1,-58.0,688.6715462468687,35.21055454606218,32.10595770553916,2017-12-03 08:38:58
00:1a:dd:f5:e9:24,PEPWAVE_C99D,1,-59.0,689.4884991272369,35.210257453794235,32.105460466409745,2017-12-03 08:41:22
a4:08:f5:20:72:6a,HOTFiber-3C40,1,-87.0,691.1036071541976,35.2076291986019,32.102861507686676,2017-12-03 08:37:42
00:0e:f4:c1:50:14,vladimir,11,-92.0,692.0341048029708,35.20757686137406,32.10263460161589,2017-12-03 08:37:36
1c:b9:c4:16:f1:98,Ariel_University,11,-72.0,691.18037356769,35.20920039247068,32.102269816920725,2017-12-03 08:41:44
74:ea:3a:ad:d1:50,TP-LINK_ADD150,4,-71.0,690.0337546152826,35.20937447710911,32.10372518044137,2017-12-03 08:58:13
1c:b9:c4:15:3d:68,Ariel_University,6,-78.0,694.8208554784578,35.21007391297352,32.1030700134922,2017-12-03 08:46:18
1c:b9:c4:12:7c:cc,Ariel_University,36,-81.0,691.9923582374439,35.208813904216676,32.10302115000105,2017-12-03 08:41:22
1c:b9:c4:14:30:38,Ariel_University,1,-65.0,700.3733126929335,35.209705390026635,32.102905450600446,2017-12-03 08:42:05
a0:4f:d4:3b:e9:01,Lidor a,6,-84.0,700.1622738859833,35.20734570155965,32.102528187003614,2017-12-03 08:37:13
ec:8c:a2:09:0c:c8,Ariel_University,1,-86.0,690.6874448611455,35.20780552775216,32.10342051137385,2017-12-03 08:38:04
ec:8c:a2:08:90:cc,Ariel_University,36,-87.0,690.6874448611455,35.20780552775216,32.10342051137385,2017-12-03 08:38:04
ec:8c:a2:08:79:ac,Ariel_University,36,-83.0,693.8682117313015,35.21130154968856,32.10491909900176,2017-12-03 08:40:34
1c:b9:c4:14:33:cc,Ariel_University,48,-78.0,695.9738184307372,35.20903077748837,32.10251676329972,2017-12-03 08:54:29
8c:0c:90:6e:16:88,,11,-78.0,699.9826910121632,35.20920588814832,32.1036939482973,2017-12-03 08:46:53
ec:8c:a2:89:8c:37,,44,-86.0,690.4758805974767,35.2078263595938,32.10371440835981,2017-12-03 08:38:13
00:02:6f:8e:64:67,,1,-87.0,708.5804377769539,35.20923973447798,32.10344907131182,2017-12-03 09:01:13
24:79:2a:2c:5b:d8,Ariel_University,1,-79.0,699.9473732605244,35.20991896601914,32.1042182359059,2017-12-03 09:06:21
30:b5:c2:b8:40:36,,13,-91.0,717.6172124232385,35.210446896260514,32.10494482726751,2017-12-03 08:49:48
ec:8c:a2:26:b0:e8,Ariel_University,6,-81.0,690.7682301188013,35.20889445455368,32.10369240242855,2017-12-03 08:41:10
90:6c:ac:9f:f1:c5,CliClap,2,-86.0,718.4184377798202,35.20944039333655,32.10432787109738,2017-12-03 08:45:36
00:1a:dd:e3:06:e4,afikim-wifi,1,-53.0,699.8860444903257,35.2073198916877,32.102529803081474,2017-12-03 08:37:10
1c:b9:c4:15:43:ec,Ariel_University,36,-86.0,706.4003318459148,35.20922609710819,32.102298630301554,2017-12-03 08:46:19
1c:b9:c4:95:ed:47,,44,-87.0,691.7266026300563,35.21135241304572,32.104906121909195,2017-12-03 08:40:34
1c:b9:c4:16:f4:2c,Ariel_University,44,-87.0,708.1826128098342,35.209176986367694,32.102562870331376,2017-12-03 08:54:24
1c:b9:c4:16:f4:28,Ariel_University,11,-75.0,690.1382610146412,35.208996006489265,32.10228287268216,2017-12-03 08:46:03
90:6c:ac:9f:fb:27,Guest,36,-89.0,690.7435731036957,35.20928224839672,32.10489300606392,2017-12-03 08:38:52
ec:8c:a2:08:90:c8,Ariel_University,11,-78.0,690.5542770521721,35.20781952974852,32.1036008123458,2017-12-03 08:38:07
1c:b9:c4:16:11:ac,Ariel_University,44,-83.0,701.130219722951,35.20898125337866,32.10256673327454,2017-12-03 08:46:00
1c:b9:c4:96:28:e7,,36,-72.0,691.4510767002092,35.20877681328383,32.10368839370954,2017-12-03 08:41:13
24:79:2a:2c:61:6c,Ariel_University,36,-92.0,704.7212452331758,35.210824460173626,32.10413712623305,2017-12-03 08:51:42
00:1a:dd:f4:f5:c4,,13,-87.0,689.1270089723326,35.21001027976571,32.10551673903663,2017-12-03 08:39:13
00:1a:dd:f4:f5:c5,Afikim_Wifi,13,-85.0,689.2440822092435,35.20907111905004,32.1051395482204,2017-12-03 08:39:13
1c:b9:c4:14:2c:18,Ariel_University,1,-75.0,697.9423213346126,35.209144564397185,32.10240105789399,2017-12-03 08:41:37
ec:8c:a2:08:78:c8,Ariel_University,6,-75.0,694.0592079576196,35.20937632269227,32.102715605147154,2017-12-03 08:45:39
90:6c:ac:9f:fb:1f,Guest,1,-69.0,687.6489058549282,35.21001031848172,32.10492213590552,2017-12-03 08:39:04
cc:b2:55:e7:7e:ba,Bezeq-NGN_E77EB9,6,-87.0,689.1981253462078,35.21168763894033,32.106181954122206,2017-12-03 08:39:16
40:a5:ef:7a:17:f2,2.4V1,1,-72.0,697.3346164887117,35.20991862682752,32.102485987382394,2017-12-03 08:54:50
1c:b9:c4:16:04:78,Ariel_University,11,-72.0,693.1958479137515,35.20942351691891,32.10229756934505,2017-12-03 08:58:43
9c:d2:1e:04:e6:2c,HP-Print-2c-LaserJet 400 color,6,-91.0,687.0,35.21000489,32.10473133,2017-12-03 08:49:58
ec:8c:a2:09:03:38,Ariel_University,1,-71.0,693.2074095942437,35.20758104767403,32.10281447386213,2017-12-03 08:37:18
30:e1:71:0f:a2:72,DIRECT-71-HP DeskJet 3630 series,6,-76.0,690.9557848714416,35.20972856511783,32.10201314920573,2017-12-03 08:41:53
ec:8c:a2:08:94:1c,Ariel_University,44,-63.0,707.3879720917654,35.20877923503941,32.103332018304705,2017-12-03 08:45:45
34:8f:27:20:89:bc,Ariel_University,44,-87.0,692.9030486088649,35.20942986183025,32.104466966368285,2017-12-03 08:41:01
1c:b9:c4:96:ed:37,,44,-77.0,698.1641498759643,35.20968831872878,32.10294447969606,2017-12-03 08:42:05
1c:b9:c4:16:05:3c,Ariel_University,36,-78.0,695.5120296503743,35.209437597427666,32.104617359952364,2017-12-03 08:54:11
1c:b9:c4:16:e8:f8,Ariel_University,11,-68.0,694.0937616126002,35.21124372645737,32.104202860406716,2017-12-03 08:51:48
14:ae:db:cf:86:f5,Biren2809,11,-91.0,691.7941043072863,35.20814477182254,32.103147609584674,2017-12-03 08:41:22
a0:4f:d4:3a:a0:e1,Cellcom-WiFi_0123,11,-89.0,700.1622738859833,35.20734570155965,32.102528187003614,2017-12-03 08:37:13
00:27:22:f3:e2:f3,,6,-81.0,688.6737904292652,35.21055874734606,32.105924522405914,2017-12-03 08:39:07
1c:b9:c4:15:ed:bc,IT-MNG,48,-85.0,702.0,35.20978696,32.1034255,2017-12-03 09:07:13
a0:8c:fd:0a:24:56,DIRECT-13-HP DeskJet 3630 series,6,-76.0,703.5042377536232,35.2094906767625,32.10381187627594,2017-12-03 08:41:07
24:79:2a:2c:3d:68,Ariel_University,6,-85.0,699.0853653836789,35.208784193538825,32.10339539914512,2017-12-03 08:45:42
1c:b9:c4:16:05:38,Ariel_University,11,-71.0,694.9376368155248,35.20991403500555,32.1046910526315,2017-12-03 08:49:55
1c:b9:c4:14:62:48,Ariel_University,11,-69.0,696.8315528917884,35.209436542242386,32.10375691834044,2017-12-03 08:58:13
1c:b9:c4:96:2b:e7,,36,-89.0,710.7756189683926,35.21121884301277,32.10500618141325,2017-12-03 08:49:18
1c:b9:c4:95:44:57,,44,-75.0,710.7476613871767,35.21047477768118,32.10500097336687,2017-12-03 08:40:46
1c:b9:c4:16:e8:fc,Ariel_University,36,-80.0,696.100390839485,35.21103695836558,32.10415575294136,2017-12-03 08:42:32
8c:0c:90:ae:16:83,,11,-79.0,709.4559242094869,35.20906540928333,32.10358324106793,2017-12-03 08:54:24
