Time,ID,Lat,Lon,Alt,#WiFi networks,SSID1,MAC1,Frequency1,Signal1,SSID2,MAC2,Frequency2,Signal2,SSID3,MAC3,Frequency3,Signal3,SSID4,MAC4,Frequency4,Signal4,SSID5,MAC5,Frequency5,Signal5,SSID6,MAC6,Frequency6,Signal6,SSID7,MAC7,Frequency7,Signal7,SSID8,MAC8,Frequency8,Signal8,SSID9,MAC9,Frequency9,Signal9,SSID10,MAC10,Frequency10,Signal10,
2017-10-27 16:13:51,ONEPLUS A3003,32.16876665,34.81320794,37.0,9,OP2,a0:63:91:69:f6:af,1,-80, Howmanyistwo,74:da:38:50:77:f2,2,-81, Robert1,3c:1e:04:03:7f:17,1,-82, BezeqFree,6a:12:f5:f9:5e:71,8,-85, osnatg370,c0:ac:54:f5:7b:a7,11,-86, NGOGA,30:b5:c2:fe:aa:56,6,-87, Lubelsky,c0:4a:00:ba:e8:f6,13,-88, tslila,c4:3d:c7:5a:79:1c,11,-89, DIRECT-35-HP DeskJet 3830 series,98:e7:f4:c6:4b:37,6,-94
2017-10-27 16:13:53,ONEPLUS A3003,32.16876425,34.81321225,36.0,1,BezeqFree,6a:12:f5:f9:5e:71,8,-79
2017-10-27 16:15:07,ONEPLUS A3003,32.16870993,34.81323603,39.0,4,Robert1,3c:1e:04:03:7f:17,1,-77, DIRECT-35-HP DeskJet 3830 series,98:e7:f4:c6:4b:37,6,-83, HUAWEI-C7FB,48:db:50:34:c7:fb,1,-88, hilda,00:02:6f:eb:a0:f4,11,-91
2017-10-27 16:15:37,ONEPLUS A3003,32.16881033,34.81237006,35.0,5,DIRECT-A5-HP DeskJet 4670 series,fc:3f:db:7e:60:a6,10,-79, May,14:cc:20:eb:cb:c6,1,-86, HOTBOX-D1D7,fc:b4:e6:cf:d1:dd,1,-88, Fuck Off Yourself,16:ae:db:c1:ae:55,9,-91, Partner,42501_13111_496642,0,-113
2017-10-27 16:15:52,ONEPLUS A3003,32.16874461,34.8109685,26.0,10,Nomi Fix WIFI,c4:6e:1f:30:2b:7c,1,-69, Robert1,3c:1e:04:03:7f:17,1,-78, DIRECT-A5-HP DeskJet 4670 series,fc:3f:db:7e:60:a6,10,-79, HOTBOX111,90:f6:52:28:38:19,11,-84, Howmanyistwo,74:da:38:50:77:f2,2,-85, NGOGA,30:b5:c2:fe:aa:56,6,-85, osnatg370,c0:ac:54:f5:7b:a7,11,-85, Lubelsky,c0:4a:00:ba:e8:f6,13,-86, May,14:cc:20:eb:cb:c6,1,-86, Shaul1,fc:b4:e6:1e:0a:78,11,-87
2017-10-27 16:16:07,ONEPLUS A3003,32.16828882,34.81039765,26.0,6,GUYFI,c8:60:00:b1:d4:50,3,-83, Rina,00:26:5a:77:8c:db,6,-83, Oberyn Martell,18:d6:c7:fb:1c:0e,8,-84, BARON WIFI 2.4,60:e3:27:bf:a1:a5,11,-84, simon,e4:6f:13:73:0a:c2,8,-86, Levy,d8:fb:5e:f5:82:9a,10,-88
2017-10-27 16:16:09,ONEPLUS A3003,32.16808141,34.81029707,27.0,4,kessel_2,90:ef:68:30:6b:69,5,-81, 888Corp,0a:8d:db:6e:71:13,1,-83, 888Free,06:8d:db:6e:71:13,1,-88, RS_GUEST,ec:08:6b:38:0d:dd,13,-89
2017-10-27 16:16:26,ONEPLUS A3003,32.167987,34.8101175,0.0,10,DIRECT-a8-HP M477 LaserJet,aa:6b:ad:04:c6:a8,6,-77, Mouly,7c:b7:33:2e:76:73,11,-79, 888Guest,02:8d:db:6e:71:bf,1,-80, 888Corp,0a:8d:db:6e:71:bf,1,-81, 888Free,06:8d:db:6e:71:bf,1,-83, 888Corp,0a:8d:db:6e:71:6d,1,-85, lavel-2,74:da:38:ae:91:7b,2,-85, 888Guest,02:8d:db:6e:71:6d,1,-85, Efrat Networks MM,94:f6:65:5b:b2:28,5,-85, smartsell,78:e8:b6:69:2c:91,1,-85
2017-10-27 16:16:29,ONEPLUS A3003,32.16746622,34.80976155,13.0,1,Partner,42501_13111_496642,0,-113
2017-10-27 16:16:37,ONEPLUS A3003,32.16754658,34.80978436,-1.0,1,MOULY MAISON,00:78:9e:fa:15:91,1,-88
2017-10-27 16:17:05,ONEPLUS A3003,32.16755364,34.80979362,11.0,1,Shaked-Guest WiFi,b0:aa:77:f1:3a:68,11,-90
